,video_id,start_frame,end_frame,class,total_frames
7599,133_02_0007_1,0,219,30,361
7600,133_02_0007_1,218,360,26,361
7601,079_01_0014_0,0,44,5,408
7602,079_01_0014_0,42,104,17,408
7603,079_01_0014_0,102,204,19,408
7604,203_01_0010_1,14,78,15,164
7605,203_01_0010_1,107,159,9,164
7606,124_04_0006_0,1,65,5,278
7607,124_04_0006_0,41,140,40,278
7608,192_02_0010_1,108,179,29,309
7609,192_02_0010_1,165,193,17,309
7610,192_02_0010_1,75,154,8,309
7611,192_02_0010_3,193,294,49,299
7612,192_02_0010_3,135,195,7,299
7613,192_02_0010_3,186,226,9,299
7614,103_01_0001_0,34,55,5,254
7615,103_01_0001_0,28,64,19,254
7616,103_01_0001_0,48,78,6,254
7617,103_01_0001_0,81,114,10,254
7618,174_03_0035_1,40,86,28,374
7619,174_03_0035_1,85,349,24,374
7620,174_03_0035_1,68,108,7,374
7621,087_02_0026_A,0,366,8,367
7622,087_02_0026_A,304,366,22,367
7623,087_02_0026_A,304,366,6,367
7624,087_02_0026_B,0,247,8,378
7625,087_02_0026_B,185,374,22,378
7626,087_02_0026_B,185,272,6,378
7627,087_02_0026_2,15,151,22,416
7628,087_02_0026_2,38,128,6,416
7629,087_02_0026_2,122,345,8,416
7630,076_04_0003_A,0,231,17,232
7631,076_04_0003_A,0,213,30,232
7632,076_04_0003_3,0,105,19,311
7633,076_04_0003_3,91,259,8,311
7634,076_04_0003_3,205,310,20,311
7635,190_02_0019_A,0,330,0,331
7636,190_02_0019_A,314,330,40,331
7637,028_01_0011_2,35,50,48,193
7638,028_01_0011_2,48,90,49,193
7639,028_01_0011_2,71,93,1,193
7640,028_01_0011_2,93,113,30,193
7641,028_01_0011_2,113,164,0,193
7642,006_01_0023_1,1,30,6,147
7643,006_01_0023_1,30,62,30,147
7644,027_01_0004_4,2,29,30,177
7645,027_01_0004_4,27,91,27,177
7646,027_01_0004_4,27,59,1,177
7647,027_01_0004_8,49,83,20,361
7648,027_01_0004_8,83,124,48,361
7649,027_01_0004_8,124,198,0,361
7650,027_01_0004_8,198,278,49,361
7651,027_01_0004_15,47,71,17,226
7652,027_01_0004_15,71,105,18,226
7653,027_01_0004_15,105,132,17,226
7654,027_01_0004_15,132,180,19,226
7655,026_02_0033_1,91,405,12,406
7656,026_02_0033_1,0,110,8,406
7657,026_02_0033_1,287,392,8,406
7658,195_01_0022_A,0,161,49,329
7659,195_01_0022_A,161,215,23,329
7660,195_01_0022_A,215,327,49,329
7661,195_01_0022_B,0,52,23,409
7662,195_01_0022_B,52,407,49,409
7663,035_01_0027_0,32,66,26,235
7664,035_01_0027_0,66,104,27,235
7665,035_01_0027_0,152,207,26,235
7666,035_01_0027_0,152,207,27,235
7667,035_01_0027_1,30,159,24,164
7668,035_01_0027_1,26,77,5,164
7669,035_01_0005_0,0,60,49,166
7670,035_01_0005_0,60,98,24,166
7671,035_01_0005_0,119,150,10,166
7672,035_01_0005_2,18,35,9,220
7673,035_01_0005_2,18,35,5,220
7674,035_01_0005_2,35,215,24,220
7675,035_01_0005_2,104,149,10,220
7676,035_01_0005_2,180,215,5,220
7677,150_01_0046_A,2,101,8,368
7678,150_01_0046_A,186,222,10,368
7679,150_01_0046_A,0,366,50,368
7680,150_01_0046_A,0,366,25,368
7681,150_01_0046_I,167,269,7,337
7682,150_01_0046_I,0,336,50,337
7683,150_01_0046_I,269,336,19,337
7684,150_01_0046_I,0,336,25,337
7685,150_01_0046_T,294,347,9,349
7686,150_01_0046_T,0,125,23,349
7687,150_01_0046_T,170,227,19,349
7688,150_01_0046_T,227,348,50,349
7689,150_01_0046_T,0,348,25,349
7690,027_04_0013_0,0,102,22,268
7691,027_04_0013_0,102,180,49,268
7692,027_04_0013_0,180,212,9,268
7693,027_04_0013_1,54,80,10,266
7694,027_04_0013_1,77,106,33,266
7695,027_04_0013_1,110,211,33,266
7696,027_04_0013_6,0,81,19,381
7697,027_04_0013_6,84,147,19,381
7698,027_04_0013_6,147,266,15,381
7699,027_04_0013_6,266,380,33,381
7700,027_04_0013_11,105,150,20,356
7701,027_04_0013_11,150,207,48,356
7702,027_04_0013_11,207,282,20,356
7703,027_04_0013_11,282,330,34,356
7704,027_04_0013_17,100,153,4,355
7705,027_04_0013_17,156,212,4,355
7706,027_04_0013_17,212,313,1,355
7707,027_04_0013_19,81,144,17,432
7708,027_04_0013_19,144,196,18,432
7709,027_04_0013_19,196,259,17,432
7710,027_04_0013_19,259,339,39,432
7711,107_02_0022_1,61,153,23,157
7712,107_02_0022_1,45,147,10,157
7713,110_02_0021_A,0,402,38,403
7714,110_02_0021_A,255,402,8,403
7715,214_02_0004_3,72,130,17,360
7716,214_02_0004_3,129,240,20,360
7717,214_02_0004_3,123,253,4,360
7718,196_03_0009_0,0,435,28,440
7719,196_03_0009_0,0,435,13,440
7720,196_03_0009_0,51,72,9,440
7721,196_03_0009_0,222,248,9,440
7722,036_01_0011_2,72,93,8,240
7723,036_01_0011_2,141,168,5,240
7724,036_01_0011_2,8,158,22,240
7725,152_01_0012_B,211,396,43,398
7726,152_01_0012_B,0,396,7,398
7727,152_01_0012_C,0,170,43,346
7728,152_01_0012_C,182,344,48,346
7729,152_01_0012_C,0,203,7,346
7730,152_01_0012_C,176,345,8,346
7731,052_01_0037_0,0,174,24,268
7732,052_01_0037_0,194,263,29,268
7733,052_01_0037_0,75,201,11,268
7734,052_01_0037_0,62,87,8,268
7735,052_01_0037_0,126,149,8,268
7736,150_02_0035_3,0,168,25,169
7737,150_02_0035_3,47,72,19,169
7738,150_02_0035_3,72,111,17,169
7739,150_02_0035_3,111,135,18,169
7740,150_02_0035_4,0,324,25,325
7741,150_02_0035_4,33,129,19,325
7742,150_02_0035_4,129,216,15,325
7743,150_02_0035_4,216,318,23,325
7744,150_02_0035_5,0,251,25,256
7745,150_02_0035_5,6,71,23,256
7746,150_02_0035_5,71,101,15,256
7747,150_02_0035_5,101,180,23,256
7748,150_02_0035_5,180,233,19,256
7749,150_01_0028_0,0,267,7,329
7750,150_01_0028_0,279,294,5,329
7751,150_01_0028_0,294,324,6,329
7752,150_01_0028_0,0,273,37,329
7753,150_01_0028_0,0,273,25,329
7754,150_01_0028_0,273,324,12,329
7755,087_02_0046_3,42,74,5,365
7756,087_02_0046_3,42,141,22,365
7757,087_02_0046_3,126,156,6,365
7758,087_02_0046_3,155,168,20,365
7759,087_02_0046_3,155,233,8,365
7760,087_02_0046_3,204,311,24,365
7761,184_05_0037_A,302,341,47,342
7762,184_05_0037_A,0,341,21,342
7763,126_01_0010_0,0,35,7,404
7764,126_01_0010_0,69,96,8,404
7765,126_01_0010_0,96,114,10,404
7766,126_01_0010_0,0,399,28,404
7767,126_01_0010_0,0,399,37,404
7768,100_04_0027_A,186,332,8,396
7769,100_04_0027_A,2,200,50,396
7770,100_04_0027_A,204,395,23,396
7771,100_04_0027_0,117,261,9,429
7772,100_04_0027_0,2,185,23,429
7773,100_04_0027_0,210,293,48,429
7774,100_04_0027_0,285,411,23,429
7775,145_04_0036_A,0,296,8,298
7776,145_04_0036_A,283,296,25,298
7777,145_04_0036_C,0,279,0,280
7778,145_04_0036_C,183,279,37,280
7779,150_01_0022_A,0,315,7,389
7780,150_01_0022_A,191,243,10,389
7781,150_01_0022_A,0,386,37,389
7782,150_01_0022_A,0,386,25,389
7783,031_01_0038_2,11,63,49,151
7784,031_01_0038_2,63,75,17,151
7785,031_01_0038_2,75,90,18,151
7786,031_01_0038_2,90,118,1,151
7787,031_01_0038_2,118,140,13,151
7788,040_01_0016_K,0,153,21,304
7789,040_01_0016_K,0,303,0,304
7790,040_01_0016_K,151,253,29,304
7791,022_01_0032_4,110,281,49,286
7792,022_01_0032_4,54,86,10,286
7793,022_01_0032_4,90,158,9,286
7794,022_01_0032_13,38,173,49,286
7795,022_01_0032_13,176,242,20,286
7796,022_01_0032_13,3,105,30,286
7797,022_01_0032_13,135,156,8,286
7798,022_01_0032_13,167,186,5,286
7799,022_01_0032_18,99,127,48,317
7800,022_01_0032_18,131,312,49,317
7801,022_01_0032_18,99,136,9,317
7802,022_01_0032_18,168,241,9,317
7803,120_01_0012_5,117,157,10,239
7804,120_01_0012_5,157,210,0,239
7805,120_01_0012_5,210,236,29,239
7806,169_02_0009_3,108,177,19,355
7807,169_02_0009_3,7,54,9,355
7808,169_02_0009_3,52,112,8,355
7809,169_02_0009_3,127,186,8,355
7810,086_01_0003_3,111,165,48,339
7811,086_01_0003_3,65,335,12,339
7812,085_04_0033_1,0,180,9,327
7813,085_04_0033_1,215,283,4,327
7814,085_04_0033_1,283,325,1,327
7815,085_04_0033_1,291,316,10,327
7816,085_04_0033_1,151,224,27,327
7817,051_02_0004_0,0,69,26,303
7818,051_02_0004_0,62,108,49,303
7819,051_02_0004_0,101,173,16,303
7820,051_02_0004_0,6,159,0,303
7821,137_01_0025_1,0,42,30,296
7822,137_01_0025_1,42,295,24,296
7823,137_01_0025_1,223,253,8,296
7824,040_01_0023_U,0,117,0,398
7825,040_01_0023_U,67,181,21,398
7826,040_01_0023_U,75,121,8,398
7827,040_01_0023_U,179,236,8,398
7828,040_01_0023_U,293,380,21,398
7829,040_01_0023_U,268,397,0,398
7830,174_03_0013_1,1,309,24,345
7831,174_03_0013_1,321,340,29,345
7832,174_03_0013_1,306,337,1,345
7833,174_03_0013_1,85,108,9,345
7834,040_01_0035_1,44,91,14,291
7835,040_01_0035_1,71,143,0,291
7836,040_01_0035_1,248,279,9,291
7837,174_02_0014_D,0,370,24,372
7838,174_02_0014_D,27,123,48,372
7839,174_02_0014_D,109,133,8,372
7840,174_02_0014_Z,0,398,24,400
7841,174_02_0014_Z,92,150,19,400
7842,174_02_0014_Z,177,285,19,400
7843,174_02_0014_Z,315,378,20,400
7844,174_02_0014_Z,387,398,48,400
7845,196_01_0008_A,0,447,28,448
7846,196_01_0008_A,0,447,13,448
7847,196_01_0008_A,170,212,9,448
7848,196_01_0008_A,227,251,9,448
7849,196_01_0008_A,258,284,10,448
7850,196_01_0008_A,351,411,9,448
7851,196_01_0008_M,0,384,28,386
7852,196_01_0008_M,0,384,13,386
7853,196_01_0008_M,77,119,9,386
7854,196_01_0008_M,134,159,9,386
7855,196_01_0008_M,165,192,10,386
7856,196_01_0008_M,258,318,9,386
7857,022_04_0047_4,2,90,19,250
7858,022_04_0047_4,114,138,48,250
7859,022_04_0047_4,189,233,19,250
7860,022_04_0047_4,47,129,10,250
7861,196_01_0007_C,0,231,28,232
7862,196_01_0007_C,65,231,19,232
7863,196_01_0007_C,0,46,13,232
7864,196_01_0007_C,0,57,8,232
7865,174_02_0027_P,107,371,24,373
7866,174_02_0027_P,0,140,12,373
7867,174_02_0027_P,0,50,10,373
7868,174_02_0027_P,53,95,7,373
7869,174_02_0027_Z,0,298,24,299
7870,174_02_0027_Z,231,298,12,299
7871,085_04_0008_2,43,136,8,314
7872,085_04_0008_2,14,152,23,314
7873,085_04_0008_2,152,281,19,314
7874,140_03_0024_0,0,321,25,325
7875,140_03_0024_0,71,92,8,325
7876,140_03_0024_0,225,281,9,325
7877,052_01_0048_A,0,332,11,333
7878,052_01_0048_A,0,332,24,333
7879,052_01_0048_A,105,128,8,333
7880,052_01_0048_A,143,159,5,333
7881,019_02_0007_2,54,124,24,424
7882,019_02_0007_2,126,150,24,424
7883,019_02_0007_2,155,420,24,424
7884,019_02_0007_2,345,381,9,424
7885,076_02_0013_0,0,122,17,222
7886,076_02_0013_0,122,210,48,222
7887,076_02_0013_0,159,189,19,222
7888,076_02_0013_3,34,83,9,160
7889,076_02_0013_3,35,112,17,160
7890,076_02_0013_3,80,128,48,160
7891,076_02_0013_4,0,36,10,188
7892,076_02_0013_4,32,68,17,188
7893,076_02_0013_4,63,95,20,188
7894,019_02_0045_0,44,65,17,345
7895,019_02_0045_0,70,95,17,345
7896,019_02_0045_0,100,285,17,345
7897,019_02_0045_0,90,107,48,345
7898,019_02_0045_0,128,146,48,345
7899,019_02_0045_0,213,225,48,345
7900,029_04_0011_0,91,141,11,185
7901,029_04_0011_0,141,184,48,185
7902,026_03_0026_0,170,275,31,350
7903,026_03_0026_0,101,219,0,350
7904,026_03_0026_0,124,135,47,350
7905,026_03_0026_0,100,180,7,350
7906,178_01_0023_1,118,147,26,206
7907,178_01_0023_1,153,202,14,206
7908,137_01_0010_2,168,270,24,276
7909,137_01_0010_2,153,195,8,276
7910,137_01_0010_2,222,244,39,276
7911,137_01_0010_2,255,273,43,276
7912,150_01_0037_0,0,330,7,436
7913,150_01_0037_0,30,432,25,436
7914,150_01_0037_0,53,119,19,436
7915,150_01_0037_0,119,171,17,436
7916,150_01_0037_0,171,191,18,436
7917,145_01_0016_0,0,68,9,216
7918,145_01_0016_0,45,108,44,216
7919,100_05_0015_0,114,251,43,420
7920,100_05_0015_0,180,300,8,420
7921,100_05_0015_0,304,392,8,420
7922,134_03_0008_5,68,98,17,195
7923,134_03_0008_5,1,89,28,195
7924,134_03_0008_9,26,167,17,341
7925,134_03_0008_9,165,292,24,341
7926,196_01_0022_0,0,375,25,379
7927,196_01_0022_0,117,179,11,379
7928,196_01_0022_0,54,87,9,379
7929,035_01_0035_S,0,288,32,289
7930,035_01_0035_S,0,288,24,289
7931,031_01_0002_2,23,71,9,168
7932,031_01_0002_2,68,125,21,168
7933,031_01_0002_2,122,161,1,168
7934,022_01_0053_9,3,48,20,401
7935,022_01_0053_9,52,217,49,401
7936,022_01_0053_9,6,67,9,401
7937,098_01_0009_5,0,200,24,396
7938,098_01_0009_5,72,125,7,396
7939,098_01_0009_5,159,197,9,396
7940,118_01_0017_1,0,12,26,445
7941,118_01_0017_1,12,127,24,445
7942,118_01_0017_1,117,441,21,445
7943,107_01_0010_1,39,216,19,300
7944,107_01_0010_1,213,273,24,300
7945,107_01_0010_1,81,141,8,300
7946,107_01_0010_1,195,227,10,300
7947,214_02_0020_0,47,132,4,172
7948,214_02_0020_0,60,114,6,172
7949,061_01_0010_0,0,105,1,383
7950,061_01_0010_0,90,213,8,383
7951,061_01_0010_0,205,328,2,383
7952,026_04_0027_8,4,38,38,147
7953,026_04_0027_8,4,38,12,147
7954,214_02_0034_A,0,415,20,417
7955,214_02_0034_A,0,79,7,417
7956,214_02_0034_D,0,264,20,428
7957,214_02_0034_D,212,426,7,428
7958,005_01_0010_0,0,387,12,391
7959,005_01_0010_0,130,161,7,391
7960,005_01_0010_0,269,294,10,391
7961,005_01_0010_0,373,387,8,391
7962,078_01_0019_1,24,70,29,222
7963,078_01_0019_1,70,112,12,222
7964,078_01_0019_1,77,111,30,222
7965,076_03_0024_0,0,96,42,204
7966,076_03_0024_0,80,102,10,204
7967,035_01_0038_1,18,73,8,350
7968,035_01_0038_1,210,334,7,350
7969,035_01_0038_1,114,199,0,350
7970,035_01_0038_1,14,339,24,350
7971,004_01_0035_0,0,60,8,169
7972,004_01_0035_0,57,99,47,169
7973,004_01_0035_0,75,105,43,169
7974,028_02_0010_2,12,91,19,292
7975,028_02_0010_2,60,138,9,292
7976,028_02_0010_2,138,288,33,292
7977,028_02_0010_8,53,219,9,333
7978,028_02_0010_8,106,243,42,333
7979,028_02_0010_8,232,301,46,333
7980,028_02_0010_8,301,328,40,333
7981,027_01_0048_1,0,38,9,412
7982,027_01_0048_1,38,77,23,412
7983,027_01_0048_1,82,411,23,412
7984,046_01_0003_0,96,138,49,231
7985,046_01_0003_0,135,197,0,231
7986,046_01_0003_0,84,126,1,231
7987,046_01_0003_2,72,212,49,278
7988,046_01_0003_2,81,114,2,278
7989,046_01_0003_2,126,162,2,278
7990,146_03_0038_0,75,155,10,311
7991,146_03_0038_0,153,216,9,311
7992,146_03_0038_0,234,306,4,311
7993,208_02_0026_0,12,36,5,189
7994,208_02_0026_0,36,68,6,189
7995,208_02_0026_0,0,56,43,189
7996,208_02_0026_0,65,95,49,189
7997,052_01_0035_A,0,315,11,316
7998,052_01_0035_A,0,30,5,316
7999,052_01_0035_A,51,63,8,316
8000,052_01_0035_A,147,159,8,316
8001,052_01_0035_L,0,264,11,442
8002,052_01_0035_L,207,338,24,442
8003,052_01_0035_L,326,441,21,442
8004,052_01_0035_L,24,81,7,442
8005,052_01_0035_L,110,128,8,442
8006,052_01_0035_L,194,218,8,442
8007,110_02_0018_1,98,155,23,201
8008,110_02_0018_1,148,174,9,201
8009,110_02_0018_1,174,198,10,201
8010,031_01_0046_0,44,68,48,160
8011,031_01_0046_0,50,90,29,160
8012,031_01_0046_0,90,125,27,160
8013,031_01_0046_4,0,26,13,194
8014,031_01_0046_4,24,62,27,194
8015,031_01_0046_4,62,135,1,194
8016,031_01_0046_4,135,156,19,194
8017,116_02_0005_1,0,249,21,251
8018,116_02_0005_1,0,45,30,251
8019,116_02_0005_1,45,125,28,251
8020,005_01_0029_1,14,135,41,248
8021,005_01_0029_1,157,183,48,248
8022,005_01_0029_1,133,175,8,248
8023,078_03_0031_1,21,66,0,193
8024,078_03_0031_1,65,86,27,193
8025,078_03_0031_1,86,119,25,193
8026,031_01_0028_2,88,120,27,191
8027,031_01_0028_2,120,151,31,191
8028,031_01_0028_2,155,186,31,191
8029,169_02_0002_1,6,83,19,385
8030,169_02_0002_1,81,375,49,385
8031,169_02_0002_1,122,167,9,385
8032,169_02_0002_1,279,379,9,385
8033,031_01_0005_0,59,95,8,232
8034,031_01_0005_0,95,120,49,232
8035,031_01_0005_0,120,146,7,232
8036,031_01_0005_0,146,176,21,232
8037,031_01_0005_0,206,231,1,232
8038,030_01_0015_0,47,171,8,406
8039,030_01_0015_0,236,330,8,406
8040,030_01_0015_0,53,126,38,406
8041,030_01_0015_0,129,399,22,406
8042,030_01_0015_0,144,386,24,406
8043,100_01_0022_B,14,57,8,354
8044,100_01_0022_B,62,128,9,354
8045,100_01_0022_B,192,257,8,354
8046,100_01_0022_B,341,353,10,354
8047,100_01_0022_B,0,353,21,354
8048,100_01_0022_B,0,84,0,354
8049,046_01_0023_0,0,321,14,397
8050,046_01_0023_0,78,96,8,397
8051,046_01_0023_0,209,234,1,397
8052,043_02_0003_A,111,348,21,349
8053,043_02_0003_A,175,348,24,349
8054,043_02_0003_A,81,294,8,349
8055,043_02_0003_E,30,426,21,427
8056,043_02_0003_E,94,426,24,427
8057,043_02_0003_E,0,213,8,427
8058,043_02_0003_E,376,426,8,427
8059,165_01_1212_1,1,31,8,208
8060,165_01_1212_1,34,52,8,208
8061,165_01_1212_1,52,107,7,208
8062,165_01_1212_1,178,207,9,208
8063,027_01_0028_1,0,21,49,151
8064,027_01_0028_1,19,39,36,151
8065,022_02_0007_5,105,194,19,253
8066,022_02_0007_5,128,171,7,253
8067,022_02_0007_5,176,249,10,253
8068,081_01_0026_1,44,168,8,369
8069,081_01_0026_1,0,230,50,369
8070,081_01_0026_1,230,309,19,369
8071,081_01_0026_1,231,315,9,369
8072,192_02_0017_0,75,141,27,320
8073,192_02_0017_0,138,288,26,320
8074,192_02_0017_0,48,89,8,320
8075,192_02_0017_0,93,236,1,320
8076,036_02_0005_0,122,200,49,345
8077,036_02_0005_0,200,261,22,345
8078,036_02_0005_0,257,321,8,345
8079,067_01_0018_T,0,101,21,325
8080,067_01_0018_T,129,321,49,325
8081,067_01_0018_T,99,188,28,325
8082,067_01_0018_T,71,159,1,325
8083,067_01_0018_0,11,126,41,195
8084,067_01_0018_0,50,179,5,195
8085,218_01_0004_1,111,163,30,229
8086,218_01_0004_1,145,195,21,229
8087,218_01_0004_1,124,150,6,229
8088,218_01_0004_1,185,225,10,229
8089,195_01_0028_A,0,108,49,268
8090,195_01_0028_A,108,267,11,268
8091,195_01_0028_C,0,158,11,292
8092,195_01_0028_C,158,290,49,292
8093,076_05_0022_F,0,377,33,379
8094,076_05_0022_F,360,377,8,379
8095,076_05_0022_K,0,105,8,394
8096,076_05_0022_K,0,87,10,394
8097,076_05_0022_K,0,87,8,394
8098,076_05_0022_K,87,392,23,394
8099,167_02_0005_0,0,168,24,211
8100,167_02_0005_0,35,84,19,211
8101,167_02_0005_0,107,180,49,211
8102,167_02_0005_0,0,33,9,211
8103,167_02_0005_0,102,144,7,211
8104,167_02_0005_0,132,155,8,211
8105,167_02_0005_1,35,78,7,336
8106,167_02_0005_1,129,165,9,336
8107,167_02_0005_1,192,230,9,336
8108,167_02_0005_1,258,291,7,336
8109,081_04_0023_0,0,30,8,394
8110,081_04_0023_0,30,59,49,394
8111,081_04_0023_0,59,104,19,394
8112,081_04_0023_0,99,390,49,394
8113,068_02_0002_0,20,190,0,332
8114,068_02_0002_0,0,67,8,332
8115,068_02_0002_0,183,330,8,332
8116,107_01_0030_Z,47,89,9,355
8117,107_01_0030_Z,167,351,8,355
8118,107_01_0030_Z,0,102,12,355
8119,107_01_0030_Z,129,227,12,355
8120,107_01_0030_Z,227,353,19,355
8121,180_01_0030_0,0,380,22,384
8122,180_01_0030_0,0,198,24,384
8123,180_01_0030_0,252,380,24,384
8124,090_01_0031_1,153,210,1,349
8125,090_01_0031_1,204,327,0,349
8126,103_02_0026_0,0,396,25,400
8127,103_02_0026_0,84,204,19,400
8128,103_02_0026_0,156,195,8,400
8129,103_02_0026_0,201,228,5,400
8130,103_02_0026_0,228,261,6,400
8131,103_02_0026_0,297,357,15,400
8132,061_01_0022_1,119,158,37,183
8133,061_01_0022_1,53,90,9,183
8134,035_01_0040_C,216,374,50,376
8135,035_01_0040_C,150,189,26,376
8136,035_01_0040_C,0,116,0,376
8137,035_01_0040_0,0,195,50,349
8138,035_01_0040_0,168,348,5,349
8139,068_02_0007_1,51,123,0,245
8140,068_02_0007_1,1,40,8,245
8141,006_01_0011_0,0,25,7,152
8142,006_01_0011_0,25,53,17,152
8143,006_01_0011_0,53,77,19,152
8144,006_01_0011_2,41,75,7,188
8145,006_01_0011_2,75,121,9,188
8146,006_01_0011_2,121,160,10,188
8147,120_01_0003_1,2,30,10,291
8148,120_01_0003_1,68,117,10,291
8149,120_01_0003_1,122,147,10,291
8150,169_01_0027_0,120,218,21,331
8151,169_01_0027_0,209,285,11,331
8152,169_01_0027_0,206,261,9,331
8153,169_01_0027_1,189,208,19,289
8154,169_01_0027_1,50,143,7,289
8155,169_01_0027_1,143,189,9,289
8156,134_01_0039_2,219,303,21,305
8157,134_01_0039_2,0,303,24,305
8158,134_01_0039_2,42,64,6,305
8159,134_01_0039_2,72,84,8,305
8160,214_02_0036_1,11,105,9,364
8161,214_02_0036_1,102,158,6,364
8162,214_02_0036_1,134,350,20,364
8163,214_02_0036_1,203,359,8,364
8164,022_01_0030_A,0,356,49,358
8165,022_01_0030_A,104,122,27,358
8166,022_01_0030_A,120,173,26,358
8167,022_01_0030_A,0,24,10,358
8168,022_01_0030_1,30,284,49,288
8169,022_01_0030_1,194,239,27,288
8170,022_01_0030_1,3,45,10,288
8171,022_01_0030_1,99,138,9,288
8172,100_01_0014_0,41,135,7,304
8173,100_01_0014_0,96,161,9,304
8174,100_01_0014_0,116,236,21,304
8175,107_02_0006_0,50,309,12,310
8176,107_02_0006_0,0,75,8,310
8177,107_02_0006_0,230,296,8,310
8178,107_02_0006_3,0,181,19,349
8179,107_02_0006_3,229,348,12,349
8180,107_02_0006_3,175,262,8,349
8181,059_01_0045_0,26,129,11,390
8182,059_01_0045_0,122,386,22,390
8183,137_01_0028_0,116,167,19,235
8184,137_01_0028_0,173,198,2,235
8185,137_01_0028_0,191,233,8,235
8186,137_01_0028_G,83,188,19,306
8187,137_01_0028_G,188,237,20,306
8188,137_01_0028_G,0,35,8,306
8189,137_01_0028_G,54,77,7,306
8190,137_01_0028_G,93,123,2,306
8191,137_01_0028_G,167,198,8,306
8192,137_01_0028_G,260,300,10,306
8193,137_01_0028_I,338,364,25,366
8194,137_01_0028_I,113,218,19,366
8195,137_01_0028_I,218,267,20,366
8196,137_01_0028_I,11,65,8,366
8197,137_01_0028_I,84,107,7,366
8198,137_01_0028_I,123,153,2,366
8199,137_01_0028_I,197,228,8,366
8200,137_01_0028_I,290,330,10,366
8201,137_01_0028_U,257,299,25,302
8202,137_01_0028_U,32,137,19,302
8203,137_01_0028_U,137,185,20,302
8204,137_01_0028_U,2,26,7,302
8205,137_01_0028_U,42,72,2,302
8206,137_01_0028_U,116,147,8,302
8207,137_01_0028_U,209,248,10,302
8208,180_03_0023_2,102,138,9,154
8209,180_03_0023_2,114,151,47,154
8210,167_05_0011_M,0,313,19,314
8211,167_05_0011_M,1,72,7,314
8212,167_05_0011_M,105,159,9,314
8213,167_05_0011_M,172,213,7,314
8214,174_03_0002_0,218,243,29,378
8215,174_03_0002_0,245,263,30,378
8216,174_03_0002_0,273,374,24,378
8217,174_03_0002_0,173,353,48,378
8218,174_03_0002_0,291,303,10,378
8219,022_01_0051_1,2,36,27,318
8220,022_01_0051_1,42,101,24,318
8221,022_01_0051_1,24,276,49,318
8222,022_01_0051_1,80,110,9,318
8223,022_01_0051_3,4,67,49,225
8224,022_01_0051_3,65,110,19,225
8225,022_01_0051_3,109,213,49,225
8226,022_01_0051_3,58,72,8,225
8227,022_01_0051_3,77,110,10,225
8228,040_02_0004_1,65,173,0,368
8229,040_02_0004_1,138,167,21,368
8230,040_02_0004_1,167,222,49,368
8231,040_02_0004_1,221,249,10,368
8232,046_01_0006_3,12,69,49,231
8233,046_01_0006_3,6,56,2,231
8234,046_01_0006_3,57,122,8,231
8235,046_01_0006_5,52,396,49,405
